sample,subject,model,score_type,score
picking_sides_sample27_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample27_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample27_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample27_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample27_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample28_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample28_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample28_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample28_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample28_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample28_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample28_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample28_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample28_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample28_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample28_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample28_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample28_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample28_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample29_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample29_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample29_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample29_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample29_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample29_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample29_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample29_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample29_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample29_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample29_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample29_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample29_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample29_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample30_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample30_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample30_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample30_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample30_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample30_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample30_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample30_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample30_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample30_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample30_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample30_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample30_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample30_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample31_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample31_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample31_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample31_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample31_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample31_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample31_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample31_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample31_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample31_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample31_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample31_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample31_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample31_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample32_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample32_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample32_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample32_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample32_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample32_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample32_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample32_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample32_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample32_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample32_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample32_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample32_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample32_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample33_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample33_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample33_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample33_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample33_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample33_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample33_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample33_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample33_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample33_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample33_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample33_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample33_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample33_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample34_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample34_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample34_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample34_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample34_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample34_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample34_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample34_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample34_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample34_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample34_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample34_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample34_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample34_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample35_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample35_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample35_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample35_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample35_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample35_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample35_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample35_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample35_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample35_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample35_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample35_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample35_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample35_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample36_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample36_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample36_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample36_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample36_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample36_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample36_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample36_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample36_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample36_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample36_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample36_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample36_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample36_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample37_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample37_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample37_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample37_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample37_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample37_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample37_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample37_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample37_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample37_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample37_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample37_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample37_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample37_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample38_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample38_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample38_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample38_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample38_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample38_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample38_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample38_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample38_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample38_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample38_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample38_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample38_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample38_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample39_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample39_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample39_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample39_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample39_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample39_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample39_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample39_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample39_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample39_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample39_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample39_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample39_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample39_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample40_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample40_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample40_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample40_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample40_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample40_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample40_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample40_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample40_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample40_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample40_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample40_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample40_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample40_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample41_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample41_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample41_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample41_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample41_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample41_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample41_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample41_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample41_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample41_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample41_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample41_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample41_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample41_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample42_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample42_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample42_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample42_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample42_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample42_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample42_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample42_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample42_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample42_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample42_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample42_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample42_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample42_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample43_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample43_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample43_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample43_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample43_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample43_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample43_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample43_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample43_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample43_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample43_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample43_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample43_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample43_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample44_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample44_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample44_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample44_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample44_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample44_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample44_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample44_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample44_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample44_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample44_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample44_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample44_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample44_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample45_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample45_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample45_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample45_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample45_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample45_correct,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample45_correct,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample45_wrong,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample45_wrong,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample45_wrong,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample45_wrong,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample45_wrong,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample45_wrong,elementary_mathematics,qwen14b,BSS,0.18
picking_sides_sample45_wrong,elementary_mathematics,qwen32b,BSS,0.1
picking_sides_sample46_correct,elementary_mathematics,llama1b,BSS,0.65
picking_sides_sample46_correct,elementary_mathematics,llama3b,BSS,0.01
picking_sides_sample46_correct,elementary_mathematics,llama8b,BSS,0.81
picking_sides_sample46_correct,elementary_mathematics,qwen3b,BSS,0.2
picking_sides_sample46_correct,elementary_mathematics,qwen7b,BSS,0.05
picking_sides_sample46_correct,elementary_mathematics,qwen14b,BSS,0.18
