subject,question,answer,answer_letter,choice_A,choice_B,choice_C,choice_D
econometrics,"Which of the following statements will be true if the number of replications used in a Monte Carlo study is small?

i) The statistic of interest may be estimated imprecisely


ii) The results may be affected by unrepresentative combinations of random draws


iii) The standard errors on the estimated quantities may be unacceptably large


iv) Variance reduction techniques can be used to reduce the standard errors",3,D,(ii) and (iv) only,(i) and (iii) only,"(i), (ii), and (iv) only","(i), (ii), (iii), and (iv)"
econometrics,"Which of the following is an equivalent expression for saying that the explanatory variable is ""non-stochastic""?",1,B,The explanatory variable is partly random,The explanatory variable is fixed in repeated samples,The explanatory variable is correlated with the errors,The explanatory variable always has a value of one
econometrics,Which one of the following would NOT be a consequence of using non-stationary data in levels form?,3,D,The regression $R^2$ may be spuriously high,Test statistics may not follow standard distributions,Statistical inferences may be invalid,Parameter estimates may be biased
econometrics,"Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables.",3,D,(ii) and (iv) only,(i) and (iii) only,"(i), (ii), and (iii) only","(i), (ii), (iii), and (iv)"
econometrics,"Which of the following statements are true concerning information criteria?

(i) Adjusted R-squared is an information criterion

(ii) If the residual sum of squares falls when an additional term is added, the value of the information criterion will fall

(iii) Akaike's information criterion always leads to model orders that are at least as large as those of Schwarz's information criterion

(iv) Akaike's information criterion is consistent",1,B,(ii) and (iv) only,(i) and (iii) only,"(i), (ii), and (iii) only","(i), (ii), (iii), and (iv)"
econometrics,"Which of the following are alternative names for the independent variable (usually denoted by x) in linear regression analysis?

(i) The regressor

(ii) The regressand

(iii) The causal variable

(iv) The effect variable",1,B,(ii) and (iv) only,(i) and (iii) only,"(i), (ii), and (iii) only","(i), (ii), (iii), and (iv)"
electrical_engineering,The feedback factor of a Wien bridge oscillator using Op-Amp is,2,C,1/3,1/4,1/2,1
electrical_engineering,Colpitts oscillator is also called as,3,D,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above
electrical_engineering,How many entries will be in the truth table of a 3 input NAND gate ?,2,C,3,6,8,9
electrical_engineering,The ROM programmed during manufacturing process itself is called,0,A,MROM,PROM,EPROM,EEPROM
electrical_engineering,Electric drive is becoming more and more popular because,0,A,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.
electrical_engineering,"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",3,D,LC circuit.,RC circuit.,RLC circuit.,RL Circuit.
electrical_engineering,The resistance in the circuit of the moving coil of a dynamometer wattmeter should be,2,C,Low.,Very low.,High.,Almost zero.
electrical_engineering,Snubber circuit is used with SCR,1,B,in series.,in parallel.,either series or parallel.,anti parallel.
electrical_engineering,Potentiometer method of DC voltage measurement is more accurate than direct measurement using a voltmeter because,3,D,It loads the circuit moderately.,It loads the circuit to maximum extent.,It uses centre zero galvanometer instead of voltmeter.,It does not load the circuit at all.
electrical_engineering,Silicon and Germanium are ________ elements.,3,D,trivalant,pentavalant,hexavalant,tetravalant
elementary_mathematics,"A team of volunteers collected a total of $5,144 selling T-shirts at a charity concert. Each T-shirt was sold for $8. What was the total number of T-shirts the volunteers sold?",1,B,632,643,655,668
elementary_mathematics,A group of students played a basketball game after school. Which total can be found using the expression 7 x 2?,0,A,the total number of points if a player made 7 shots and each shot was worth 2 points,the total number of basketballs if 7 basketballs were old and 2 basketballs were new,the total number of points if one player had 7 points and a different player had 2 points,the total number of basketballs used if there were 7 basketballs and 2 of the basketballs were not used
elementary_mathematics,"The rainfall for the last three months of school was 8.1 inches, 4.2 inches, and 0.33 inch. Estimate the total rainfall for the three months by rounding to the nearest whole number.",3,D,11.9 in.,11 in.,45.0 in.,12 in.
elementary_mathematics,Which ratio CANNOT form a proportion with 8 over 18?,0,A,46 over 108,12 over 27,60 over 135,4 over 9
elementary_mathematics,"The lowest point on Earth is the bottom of the Mariana Trench at a depth of 35,840 feet below sea level. The highest point on Earth is the summit of Mt. Everest at a height of 29,028 feet above sea level. Which of the following is the best estimate of the distance between the lowest and highest points on Earth?",3,D,"6,000 feet","7,000 feet","64,000 feet","65,000 feet"
elementary_mathematics,You walked your dog 7 over 9 mi in the morning and 5 over 12 mi in the afternoon. How much farther did you walk your dog in the morning than in the afternoon?,0,A,13 over 36,12 over 21,2 over 3,35 over 108
elementary_mathematics,What is the product of 32 x 67?,3,D,"1,824","1,934","2,044","2,144"
elementary_mathematics,"Rounded to the nearest 10,000, the population of Louisiana was 4,530,000 in 2010. Which number could be the actual population of Louisiana in 2010?",2,C,"4,500,321","4,524,491","4,533,372","4,535,343"
elementary_mathematics,Sapphire is making bouquets of balloons for a graduation party. She has 179 balloons and needs to put 7 balloons in each bouquet. How many bouquets can Sapphire make?,2,C,32 bouquets,23 bouquets,25 bouquets,26 bouquets
elementary_mathematics,Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,2,C,9,11,26,32
formal_logic," Which of the given formulas of PL is the best symbolization of the following sentence?
Either England's importing beef is a sufficient condition for France's subsidizing agriculture, or China doesn't promote human rights when and only when South Africa supplies diamonds.",3,D,(E ⊃ F) ∨ (~C ⊃ S),(F ⊃ E) ∨ (S ⊃ ~C,(E ⊃ F) ∨ ~(S ≡ C),(E ⊃ F) ∨ (~C ≡ S)
formal_logic,Select the best translation into predicate logic: Johnny came late.,1,B,jL,Lj,Cj ∨ Lj,Lx
formal_logic, Select the best translation into predicate logic:: Some blue herons migrate.,3,D,(∀x)[(Hx • Bx) • Mx],(∃x)[(Hx • Bx) ⊃ Mx],(∀x)[(Hx • Bx) ⊃ Mx],(∃x)[(Hx • Bx) • Mx]
formal_logic, Select the best translation into predicate logic: Some athletes don't get injured.,1,B,~Ia,(∃x)(Ax • ~Ix),~Ai,(∃x)(Ix ∨ ~Ax)
formal_logic," Select the best English interpretation of the given arguments in predicate logic.
(∃x)(Cx • Ox)
(∀x)[(~Cx ⊃ ~Bx) ⊃ ~Og]	/ ~Og",0,A,"Some cookies have oatmeal. If something's not being a cookie entails that it doesn't have chocolate chips, then this cookie doesn't have oatmeal. So this cookie doesn't have oatmeal.","Some cookies have oatmeal. If something is not a cookie and does not have chocolate chips, it doesn't have oatmeal. So this cookie doesn't have oatmeal.","Some cookies have oatmeal. If something doesn't have oatmeal, then it is not a cookie and it doesn't have chocolate chips. So this cookie doesn't have oatmeal.","Some cookies have oatmeal. If something's not having chocolate chips entails that it is not a cookie, then it doesn't have oatmeal. So this cookie doesn't have oatmeal."
